group,position_bp,cluster0_density,cluster1_density,cluster0_total,cluster1_total,n_sequences_in_group
Age 60+,3826,0.00016394770155154245,7.769022921100866e-05,35700409,47921084,172075
Age 60+,3827,0.00016397571243511523,7.760675864510911e-05,35700409,47921084,172075
Age 60+,3828,0.0001640877559694064,7.760675864510911e-05,35700409,47921084,172075
Age 60+,3829,0.0001643678648051343,7.760675864510911e-05,35700409,47921084,172075
Age 60+,3830,0.00016447990833942547,7.752328807920956e-05,35700409,47921084,172075
Age 60+,3831,0.00016453593010657105,7.74606851547849e-05,35700409,47921084,172075
Age 60+,3832,0.00016456394099014383,7.750242043773467e-05,35700409,47921084,172075
Age 60+,3833,0.0001646479736408622,7.752328807920956e-05,35700409,47921084,172075
Age 60+,3834,0.00016453593010657105,7.7627626286584e-05,35700409,47921084,172075
Age 60+,3835,0.00016473200629158057,7.7627626286584e-05,35700409,47921084,172075
Age 60+,3836,0.0001646479736408622,7.756502336215934e-05,35700409,47921084,172075
Age 60+,3837,0.0001647039954080078,7.756502336215934e-05,35700409,47921084,172075
Age 60+,3838,0.00016492808247659012,7.758589100363422e-05,35700409,47921084,172075
Age 60+,3839,0.00016509614777802687,7.773196449395845e-05,35700409,47921084,172075
Age 60+,3840,0.0001652362021958908,7.766936156953377e-05,35700409,47921084,172075
Age 60+,3841,0.0001652922239630364,7.769022921100866e-05,35700409,47921084,172075
Age 60+,3842,0.00016546028926447314,7.771109685248355e-05,35700409,47921084,172075
Age 60+,3843,0.00016560034368233708,7.775283213543332e-05,35700409,47921084,172075
Age 60+,3844,0.0001658244307509194,7.783630270133288e-05,35700409,47921084,172075
Age 60+,3845,0.00016579641986734663,7.773196449395845e-05,35700409,47921084,172075
Age 60+,3846,0.00016568437633305547,7.775283213543332e-05,35700409,47921084,172075
Age 60+,3847,0.0001658524416344922,7.777369977690822e-05,35700409,47921084,172075
Age 60+,3848,0.00016602050693592893,7.775283213543332e-05,35700409,47921084,172075
Age 60+,3849,0.00016632862665522964,7.769022921100866e-05,35700409,47921084,172075
Age 60+,3850,0.00016632862665522964,7.771109685248355e-05,35700409,47921084,172075
Age 60+,3851,0.0001664966919566664,7.769022921100866e-05,35700409,47921084,172075
Age 60+,3852,0.00016660873549095755,7.754415572068445e-05,35700409,47921084,172075
Age 60+,3853,0.00016677680079239427,7.752328807920956e-05,35700409,47921084,172075
Age 60+,3854,0.0001667207790252487,7.756502336215934e-05,35700409,47921084,172075
Age 60+,3855,0.00016677680079239427,7.743981751331e-05,35700409,47921084,172075
Age 60+,3856,0.00016683282255953985,7.741894987183511e-05,35700409,47921084,172075
Age 60+,3857,0.00016697287697740382,7.766936156953377e-05,35700409,47921084,172075
Age 60+,3858,0.000167084920511695,7.76484939280589e-05,35700409,47921084,172075
Age 60+,3859,0.0001670008878609766,7.769022921100866e-05,35700409,47921084,172075
Age 60+,3860,0.00016711293139526776,7.766936156953377e-05,35700409,47921084,172075
Age 60+,3861,0.00016719696404598615,7.76484939280589e-05,35700409,47921084,172075
Age 60+,3862,0.0001673370184638501,7.766936156953377e-05,35700409,47921084,172075
Age 60+,3863,0.00016742105111456845,7.771109685248355e-05,35700409,47921084,172075
Age 60+,3864,0.0001675891164160052,7.758589100363422e-05,35700409,47921084,172075
Age 60+,3865,0.00016772917083386917,7.760675864510911e-05,35700409,47921084,172075
Age 60+,3866,0.0001679532579024515,7.766936156953377e-05,35700409,47921084,172075
Age 60+,3867,0.0001679252470188787,7.771109685248355e-05,35700409,47921084,172075
Age 60+,3868,0.0001679532579024515,7.773196449395845e-05,35700409,47921084,172075
Age 60+,3869,0.00016809331232031543,7.783630270133288e-05,35700409,47921084,172075
Age 60+,3870,0.0001681773449710338,7.7627626286584e-05,35700409,47921084,172075
Age 60+,3871,0.00016823336673817938,7.769022921100866e-05,35700409,47921084,172075
Age 60+,3872,0.00016837342115604334,7.773196449395845e-05,35700409,47921084,172075
Age 60+,3873,0.0001684574538067617,7.766936156953377e-05,35700409,47921084,172075
Age 60+,3874,0.00016837342115604334,7.766936156953377e-05,35700409,47921084,172075
Age 60+,3875,0.00016842944292318893,7.758589100363422e-05,35700409,47921084,172075
Age 60+,3876,0.00016840143203961612,7.7627626286584e-05,35700409,47921084,172075
Age 60+,3877,0.00016837342115604334,7.779456741838311e-05,35700409,47921084,172075
Age 60+,3878,0.0001684854646903345,7.769022921100866e-05,35700409,47921084,172075
Age 60+,3879,0.00016865352999177125,7.766936156953377e-05,35700409,47921084,172075
Age 60+,3880,0.00016887761706035355,7.76484939280589e-05,35700409,47921084,172075
Age 60+,3881,0.00016918573677965427,7.758589100363422e-05,35700409,47921084,172075
Age 60+,3882,0.00016921374766322705,7.758589100363422e-05,35700409,47921084,172075
Age 60+,3883,0.00016926976943037263,7.750242043773467e-05,35700409,47921084,172075
Age 60+,3884,0.0001693818129646638,7.752328807920956e-05,35700409,47921084,172075
Age 60+,3885,0.00016960590003324612,7.758589100363422e-05,35700409,47921084,172075
Age 60+,3886,0.00016968993268396448,7.748155279625979e-05,35700409,47921084,172075
Age 60+,3887,0.00016977396533468287,7.739808223036024e-05,35700409,47921084,172075
Age 60+,3888,0.0001699420306361196,7.741894987183511e-05,35700409,47921084,172075
Age 60+,3889,0.00017005407417041078,7.74606851547849e-05,35700409,47921084,172075
Age 60+,3890,0.00017016611770470194,7.748155279625979e-05,35700409,47921084,172075
Age 60+,3891,0.00017016611770470194,7.733547930593556e-05,35700409,47921084,172075
Age 60+,3892,0.0001702501503554203,7.737721458888535e-05,35700409,47921084,172075
Age 60+,3893,0.00017016611770470194,7.72728763815109e-05,35700409,47921084,172075
Age 60+,3894,0.00017027816123899308,7.72728763815109e-05,35700409,47921084,172075
Age 60+,3895,0.00017039020477328424,7.721027345708624e-05,35700409,47921084,172075
Age 60+,3896,0.0001705022483075754,7.721027345708624e-05,35700409,47921084,172075
Age 60+,3897,0.00017055827007472099,7.721027345708624e-05,35700409,47921084,172075
Age 60+,3898,0.00017055827007472099,7.721027345708624e-05,35700409,47921084,172075
Age 60+,3899,0.00017061429184186657,7.723114109856113e-05,35700409,47921084,172075
Age 60+,3900,0.00017092241156116728,7.71059352497118e-05,35700409,47921084,172075
Age 60+,3901,0.00017089440067759448,7.71059352497118e-05,35700409,47921084,172075
Age 60+,3902,0.0001708383789104489,7.714767053266158e-05,35700409,47921084,172075
Age 60+,3903,0.00017081036802687612,7.70850676082369e-05,35700409,47921084,172075
Age 60+,3904,0.00017072633537615773,7.69181264764378e-05,35700409,47921084,172075
Age 60+,3905,0.00017067031360901215,7.685552355201314e-05,35700409,47921084,172075
Age 60+,3906,0.00017075434625973054,7.67511853446387e-05,35700409,47921084,172075
Age 60+,3907,0.00017075434625973054,7.660511185431448e-05,35700409,47921084,172075
Age 60+,3908,0.0001707823571433033,7.664684713726425e-05,35700409,47921084,172075
Age 60+,3909,0.00017095042244474006,7.662597949578937e-05,35700409,47921084,172075
Age 60+,3910,0.00017095042244474006,7.654250892988982e-05,35700409,47921084,172075
Age 60+,3911,0.000171090476862604,7.658424421283959e-05,35700409,47921084,172075
Age 60+,3912,0.00017123053128046797,7.65633765713647e-05,35700409,47921084,172075
Age 60+,3913,0.0001713705856983319,7.652164128841493e-05,35700409,47921084,172075
Age 60+,3914,0.00017148262923262307,7.647990600546515e-05,35700409,47921084,172075
Age 60+,3915,0.00017181875983549657,7.650077364694004e-05,35700409,47921084,172075
Age 60+,3916,0.0001719588142533605,7.635470015661583e-05,35700409,47921084,172075
Age 60+,3917,0.00017209886867122447,7.637556779809072e-05,35700409,47921084,172075
Age 60+,3918,0.000172294944856234,7.637556779809072e-05,35700409,47921084,172075
Age 60+,3919,0.00017246301015767074,7.629209723219116e-05,35700409,47921084,172075
Age 60+,3920,0.00017237897750695238,7.618775902481672e-05,35700409,47921084,172075
Age 60+,3921,0.00017251903192481633,7.622949430776649e-05,35700409,47921084,172075
Age 60+,3922,0.0001725750536919619,7.627122959071627e-05,35700409,47921084,172075
Age 60+,3923,0.00017268709722625307,7.618775902481672e-05,35700409,47921084,172075
Age 60+,3924,0.00017260306457553469,7.622949430776649e-05,35700409,47921084,172075
Age 60+,3925,0.00017268709722625307,7.631296487366604e-05,35700409,47921084,172075
Age 60+,3926,0.00017293919517840818,7.629209723219116e-05,35700409,47921084,172075
Age 60+,3927,0.00017307924959627215,7.622949430776649e-05,35700409,47921084,172075
Age 60+,3928,0.00017330333666485445,7.629209723219116e-05,35700409,47921084,172075
Age 60+,3929,0.00017335935843200003,7.631296487366604e-05,35700409,47921084,172075
Age 60+,3930,0.000173499412849864,7.629209723219116e-05,35700409,47921084,172075
Age 60+,3931,0.000173499412849864,7.637556779809072e-05,35700409,47921084,172075
Age 60+,3932,0.0001734714019662912,7.643817072251538e-05,35700409,47921084,172075
Age 60+,3933,0.00017352742373343677,7.645903836399027e-05,35700409,47921084,172075
Age 60+,3934,0.00017361145638415516,7.65633765713647e-05,35700409,47921084,172075
Age 60+,3935,0.00017363946726772794,7.654250892988982e-05,35700409,47921084,172075
Age 60+,3936,0.00017380753256916468,7.643817072251538e-05,35700409,47921084,172075
Age 60+,3937,0.00017389156521988304,7.645903836399027e-05,35700409,47921084,172075
Age 60+,3938,0.0001737795216855919,7.643817072251538e-05,35700409,47921084,172075
Age 60+,3939,0.00017380753256916468,7.635470015661583e-05,35700409,47921084,172075
Age 60+,3940,0.00017394758698702862,7.643817072251538e-05,35700409,47921084,172075
Age 60+,3941,0.0001737795216855919,7.654250892988982e-05,35700409,47921084,172075
Age 60+,3942,0.00017386355433631027,7.664684713726425e-05,35700409,47921084,172075
Age 60+,3943,0.0001740876414048926,7.670945006168893e-05,35700409,47921084,172075
Age 60+,3944,0.00017417167405561095,7.67303177031638e-05,35700409,47921084,172075
Age 60+,3945,0.0001740876414048926,7.683465591053825e-05,35700409,47921084,172075
Age 60+,3946,0.00017414366317203817,7.681378826906336e-05,35700409,47921084,172075
Age 60+,3947,0.0001740876414048926,7.67511853446387e-05,35700409,47921084,172075
Age 60+,3948,0.00017419968493918376,7.681378826906336e-05,35700409,47921084,172075
Age 60+,3949,0.00017439576112419328,7.685552355201314e-05,35700409,47921084,172075
Age 60+,3950,0.00017450780465848444,7.693899411791269e-05,35700409,47921084,172075
Age 60+,3951,0.00017498398967922188,7.69181264764378e-05,35700409,47921084,172075
Age 60+,3952,0.00017506802232994026,7.689725883496291e-05,35700409,47921084,172075
Age 60+,3953,0.00017509603321351304,7.679292062758848e-05,35700409,47921084,172075
Age 60+,3954,0.0001752640985149498,7.683465591053825e-05,35700409,47921084,172075
Age 60+,3955,0.0001752640985149498,7.677205298611359e-05,35700409,47921084,172075
Age 60+,3956,0.00017534813116566815,7.668858242021403e-05,35700409,47921084,172075
Age 60+,3957,0.00017548818558353211,7.664684713726425e-05,35700409,47921084,172075
Age 60+,3958,0.00017565625088496886,7.65633765713647e-05,35700409,47921084,172075
Age 60+,3959,0.00017571227265211444,7.668858242021403e-05,35700409,47921084,172075
Age 60+,3960,0.0001757963053028328,7.67303177031638e-05,35700409,47921084,172075
Age 60+,3961,0.00017576829441926002,7.662597949578937e-05,35700409,47921084,172075
Age 60+,3962,0.0001757963053028328,7.662597949578937e-05,35700409,47921084,172075
Age 60+,3963,0.00017590834883712397,7.65633765713647e-05,35700409,47921084,172075
Age 60+,3964,0.00017596437060426955,7.654250892988982e-05,35700409,47921084,172075
Age 60+,3965,0.00017593635972069677,7.650077364694004e-05,35700409,47921084,172075
Age 60+,3966,0.0001758243161864056,7.658424421283959e-05,35700409,47921084,172075
Age 60+,3967,0.00017585232706997838,7.658424421283959e-05,35700409,47921084,172075
Age 60+,3968,0.0001758803379535512,7.652164128841493e-05,35700409,47921084,172075
Age 60+,3969,0.0001758803379535512,7.650077364694004e-05,35700409,47921084,172075
Age 60+,3970,0.00017602039237141513,7.645903836399027e-05,35700409,47921084,172075
Age 60+,3971,0.00017621646855642465,7.635470015661583e-05,35700409,47921084,172075
Age 60+,3972,0.00017632851209071582,7.631296487366604e-05,35700409,47921084,172075
Age 60+,3973,0.00017632851209071582,7.629209723219116e-05,35700409,47921084,172075
Age 60+,3974,0.00017635652297428862,7.631296487366604e-05,35700409,47921084,172075
Age 60+,3975,0.00017646856650857978,7.641730308104049e-05,35700409,47921084,172075
Age 60+,3976,0.00017658061004287095,7.645903836399027e-05,35700409,47921084,172075
Age 60+,3977,0.00017663663181001653,7.641730308104049e-05,35700409,47921084,172075
Age 60+,3978,0.00017683270799502605,7.643817072251538e-05,35700409,47921084,172075
Age 60+,3979,0.00017688872976217164,7.645903836399027e-05,35700409,47921084,172075
Age 60+,3980,0.00017677668622788047,7.63964354395656e-05,35700409,47921084,172075
Age 60+,3981,0.00017702878418003558,7.643817072251538e-05,35700409,47921084,172075
Age 60+,3982,0.00017705679506360838,7.641730308104049e-05,35700409,47921084,172075
Age 60+,3983,0.00017711281683075396,7.643817072251538e-05,35700409,47921084,172075
Age 60+,3984,0.0001772528712486179,7.652164128841493e-05,35700409,47921084,172075
Age 60+,3985,0.00017739292566648187,7.643817072251538e-05,35700409,47921084,172075
Age 60+,3986,0.0001773369038993363,7.643817072251538e-05,35700409,47921084,172075
Age 60+,3987,0.00017744894743362743,7.63964354395656e-05,35700409,47921084,172075
Age 60+,3988,0.00017781308892007372,7.629209723219116e-05,35700409,47921084,172075
Age 60+,3989,0.00017789712157079208,7.622949430776649e-05,35700409,47921084,172075
Age 60+,3990,0.0001779251324543649,7.627122959071627e-05,35700409,47921084,172075
Age 60+,3991,0.00017803717598865605,7.63964354395656e-05,35700409,47921084,172075
Age 60+,3992,0.0001781212086393744,7.645903836399027e-05,35700409,47921084,172075
Age 60+,3993,0.00017803717598865605,7.645903836399027e-05,35700409,47921084,172075
Age 60+,3994,0.00017820524129009277,7.645903836399027e-05,35700409,47921084,172075
Age 60+,3995,0.00017834529570795674,7.645903836399027e-05,35700409,47921084,172075
Age 60+,3996,0.00017828927394081116,7.647990600546515e-05,35700409,47921084,172075
Age 60+,3997,0.0001784293283586751,7.645903836399027e-05,35700409,47921084,172075
Age 60+,3998,0.00017851336100939348,7.637556779809072e-05,35700409,47921084,172075
Age 60+,3999,0.00017854137189296626,7.616689138334183e-05,35700409,47921084,172075
Age 60+,4000,0.00017840131747510232,7.614602374186694e-05,35700409,47921084,172075
Age 60+,4001,0.0001784293283586751,7.60416855344925e-05,35700409,47921084,172075
Age 60+,4002,0.00017854137189296626,7.606255317596739e-05,35700409,47921084,172075
Age 60+,4003,0.00017856938277653907,7.597908261006783e-05,35700409,47921084,172075
Age 60+,4004,0.00017868142631083023,7.599995025154272e-05,35700409,47921084,172075
Age 60+,4005,0.0001787374480779758,7.606255317596739e-05,35700409,47921084,172075
Age 60+,4006,0.0001787934698451214,7.60416855344925e-05,35700409,47921084,172075
Age 60+,4007,0.00017893352426298534,7.599995025154272e-05,35700409,47921084,172075
Age 60+,4008,0.00017887750249583975,7.597908261006783e-05,35700409,47921084,172075
Age 60+,4009,0.00017893352426298534,7.614602374186694e-05,35700409,47921084,172075
Age 60+,4010,0.00017907357868084928,7.612515610039205e-05,35700409,47921084,172075
Age 60+,4011,0.00017918562221514044,7.608342081744228e-05,35700409,47921084,172075
Age 60+,4012,0.00017935368751657719,7.612515610039205e-05,35700409,47921084,172075
Age 60+,4013,0.00017954976370158674,7.612515610039205e-05,35700409,47921084,172075
Age 60+,4014,0.00017966180723587787,7.612515610039205e-05,35700409,47921084,172075
Age 60+,4015,0.00017968981811945068,7.610428845891717e-05,35700409,47921084,172075
Age 60+,4016,0.00017980186165374184,7.614602374186694e-05,35700409,47921084,172075
Age 60+,4017,0.00017968981811945068,7.616689138334183e-05,35700409,47921084,172075
Age 60+,4018,0.00017985788342088742,7.614602374186694e-05,35700409,47921084,172075
Age 60+,4019,0.00017994191607160578,7.614602374186694e-05,35700409,47921084,172075
Age 60+,4020,0.00017999793783875137,7.616689138334183e-05,35700409,47921084,172075
Age 60+,4021,0.00018010998137304253,7.625036194924138e-05,35700409,47921084,172075
Age 60+,4022,0.00018010998137304253,7.620862666629161e-05,35700409,47921084,172075
Age 60+,4023,0.00018008197048946975,7.612515610039205e-05,35700409,47921084,172075
Age 60+,4024,0.00017999793783875137,7.616689138334183e-05,35700409,47921084,172075
Age 60+,4025,0.00018010998137304253,7.616689138334183e-05,35700409,47921084,172075
Age 60+,4026,0.00018019401402376092,7.612515610039205e-05,35700409,47921084,172075
Age 60+,4027,0.00018030605755805208,7.622949430776649e-05,35700409,47921084,172075
Age 60+,4028,0.0001802500357909065,7.629209723219116e-05,35700409,47921084,172075
Age 60+,4029,0.00018033406844162486,7.635470015661583e-05,35700409,47921084,172075
Age 60+,4030,0.00018033406844162486,7.63964354395656e-05,35700409,47921084,172075
Age 60+,4031,0.00018039009020877044,7.63964354395656e-05,35700409,47921084,172075
